1.0 
ID x y z vol q0 q1 q2 q3 

145	0	0	0	0	-0.6058	-0.58799	0.053201	-0.53333
146	0	0	0	0	-0.51037	-0.10898	-0.012831	-0.85293
147	0	0	0	0	-0.76833	-0.53179	0.12419	-0.33384
148	0	0	0	0	-0.58531	-0.51177	0.074249	-0.62449
149	0	0	0	0	-0.20034	-0.39797	-0.20142	-0.8723
150	0	0	0	0	-0.34225	-0.0089835	-0.00029409	-0.93957
151	0	0	0	0	-0.26774	-0.6602	0.10616	-0.69368
152	0	0	0	0	-0.47692	-0.41981	-0.092494	-0.76665
153	0	0	0	0	-0.38149	-0.50702	0.11157	-0.76482
154	0	0	0	0	-0.19422	-0.45825	-0.29515	-0.81558
155	0	0	0	0	-0.32603	-0.4945	0.016534	-0.80554
156	0	0	0	0	-0.83635	-0.29503	0.13028	-0.44329
157	0	0	0	0	-0.28017	-0.6289	0.18259	-0.70189
158	0	0	0	0	-0.33894	-0.36261	-0.42901	-0.75471
159	0	0	0	0	-0.44556	-0.55521	-0.02196	-0.70195
160	0	0	0	0	-0.32471	-0.55264	-0.067366	-0.7646
161	0	0	0	0	-0.5621	-0.41401	0.089852	-0.71033
162	0	0	0	0	-0.39061	-0.5078	0.078566	-0.7638
163	0	0	0	0	-0.13929	-0.21503	-0.42303	-0.86914
164	0	0	0	0	-0.86303	-0.28723	0.10242	-0.40271
165	0	0	0	0	-0.38557	-0.65001	-0.098131	-0.64745
166	0	0	0	0	-0.33055	-0.60042	0.29857	-0.66415
167	0	0	0	0	-0.82296	-0.22695	0.086685	-0.51354
168	0	0	0	0	-0.23931	-0.5015	-0.1186	-0.8229
169	0	0	0	0	-0.38086	-0.4709	-0.32117	-0.72805
170	0	0	0	0	-0.25024	-0.28628	-0.55716	-0.73824
171	0	0	0	0	-0.67552	-0.32429	0.10634	-0.6536
172	0	0	0	0	-0.35062	-0.40012	-0.092339	-0.84169
173	0	0	0	0	-0.71949	-0.62342	-0.074835	-0.29677
174	0	0	0	0	-0.2329	-0.26994	-0.607	-0.71024
175	0	0	0	0	-0.28096	-0.4122	-0.22292	-0.83753
176	0	0	0	0	-0.6058	-0.51054	0.072342	-0.60591
177	0	0	0	0	-0.73757	-0.39111	-0.0039935	-0.55047
178	0	0	0	0	-0.62734	-0.35957	-0.13123	-0.67818
179	0	0	0	0	-0.89459	-0.082525	0.031612	-0.43806
180	0	0	0	0	-0.42861	-0.57649	0.16199	-0.67655
181	0	0	0	0	-0.36911	-0.53332	-0.1355	-0.74898
182	0	0	0	0	-0.27351	-0.031033	-0.033326	-0.96079
183	0	0	0	0	-0.15435	-0.31524	-0.27077	-0.89637
184	0	0	0	0	-0.47651	-0.52996	0.11076	-0.69268
185	0	0	0	0	-0.6412	-0.50152	0.089335	-0.5739
186	0	0	0	0	-0.62186	-0.52568	0.074629	-0.57565
187	0	0	0	0	-0.35872	-0.59001	0.2148	-0.6907
188	0	0	0	0	-0.48075	-0.54892	-0.013751	-0.68365
189	0	0	0	0	-0.068523	-0.45108	-0.087968	-0.88549
190	0	0	0	0	-0.66288	-0.47564	0.076994	-0.57309
191	0	0	0	0	-0.31713	-0.29208	-0.020424	-0.90205
192	0	0	0	0	-0.61365	-0.50133	-0.043905	-0.60842
193	0	0	0	0	-0.32397	-0.4478	-0.1384	-0.82181
194	0	0	0	0	-0.65645	-0.61134	-0.030113	-0.44095
195	0	0	0	0	-0.58778	-0.47401	-0.083411	-0.65028
196	0	0	0	0	-0.24944	-0.29369	-0.53599	-0.75116
197	0	0	0	0	-0.47202	-0.44576	-0.44576	-0.61627
198	0	0	0	0	-0.32927	-0.27942	-0.52025	-0.73678
199	0	0	0	0	-0.31737	-0.62698	0.27934	-0.65433
200	0	0	0	0	-0.66176	-0.61969	-0.27325	-0.32155
201	0	0	0	0	-0.33464	-0.62196	0.16648	-0.68809
202	0	0	0	0	-0.49801	-0.43328	-0.0072982	-0.75113
203	0	0	0	0	-0.41665	-0.32173	-0.13455	-0.83952
204	0	0	0	0	-0.82284	-0.29835	0.1068	-0.47172
205	0	0	0	0	-0.35945	-0.52475	-0.26404	-0.72506
206	0	0	0	0	-0.20529	-0.50827	0.081821	-0.83236
207	0	0	0	0	-0.55673	-0.48988	0.10234	-0.66302
208	0	0	0	0	-0.12448	-0.67788	0.071307	-0.72104
209	0	0	0	0	-0.4564	-0.49286	-0.093973	-0.73482
210	0	0	0	0	-0.32471	-0.30805	-0.42166	-0.78859
211	0	0	0	0	-0.27247	-0.62571	0.24679	-0.688
212	0	0	0	0	-0.61147	-0.50911	0.0020437	-0.60573
213	0	0	0	0	-0.26448	-0.23775	-0.6128	-0.70569
214	0	0	0	0	-0.48126	-0.4855	0.0509	-0.72807
215	0	0	0	0	-0.33734	-0.28173	-0.54121	-0.71689
216	0	0	0	0	-0.22194	-0.38081	-0.39842	-0.80436
217	0	0	0	0	-0.26662	-0.33408	-0.49112	-0.75901
218	0	0	0	0	-0.39874	-0.35037	-0.44476	-0.72141
219	0	0	0	0	-0.10533	-0.45692	-0.12586	-0.87424
220	0	0	0	0	-0.24514	-0.39841	-0.19007	-0.86316
221	0	0	0	0	-0.58402	-0.51824	0.12777	-0.61157
222	0	0	0	0	-0.43774	-0.53635	0.15562	-0.70463
223	0	0	0	0	-0.64731	-0.35036	-0.13096	-0.66414
224	0	0	0	0	-0.4863	-0.4313	0.058965	-0.75764
225	0	0	0	0	-0.24301	-0.51981	-0.026469	-0.81856
226	0	0	0	0	-0.65401	-0.48163	-0.0069774	-0.58332
227	0	0	0	0	-0.47409	-0.096301	0.01961	-0.87498
228	0	0	0	0	-0.23262	-0.30468	-0.47277	-0.79344
229	0	0	0	0	-0.52364	-0.52366	-0.020575	-0.67168
230	0	0	0	0	-0.78081	-0.47269	0.11109	-0.39313
231	0	0	0	0	-0.3099	-0.2712	-0.58425	-0.69933
232	0	0	0	0	-0.93911	-0.074474	0.022677	-0.33468
233	0	0	0	0	-0.21868	-0.31172	-0.34264	-0.85884
234	0	0	0	0	-0.24221	-0.3224	-0.51565	-0.75598
235	0	0	0	0	-0.48337	-0.51981	0.083726	-0.69938
236	0	0	0	0	-0.54106	-0.3718	0.080149	-0.75006
237	0	0	0	0	-0.33159	-0.60963	0.10547	-0.71224
238	0	0	0	0	-0.20678	-0.26873	-0.56251	-0.75406
239	0	0	0	0	-0.26313	-0.29716	-0.42094	-0.81564
240	0	0	0	0	-0.26564	-0.65376	0.22882	-0.67058
241	0	0	0	0	-0.48572	-0.5026	-0.01641	-0.71498
242	0	0	0	0	-0.21115	-0.53085	-0.20303	-0.79523
243	0	0	0	0	-0.93886	-0.13642	0.024804	-0.31514
244	0	0	0	0	-0.45018	-0.53201	0.047528	-0.71557
245	0	0	0	0	-0.80662	-0.44678	0.091265	-0.37605
246	0	0	0	0	-0.62418	-0.30663	-0.14279	-0.70427
247	0	0	0	0	-0.40402	-0.59535	0.13635	-0.68098
248	0	0	0	0	-0.37238	-0.40245	-0.013245	-0.83618
249	0	0	0	0	-0.56013	-0.51253	-0.062931	-0.64777
250	0	0	0	0	-0.40367	-0.49484	0.20649	-0.74131
251	0	0	0	0	-0.78493	-0.24159	0.10034	-0.56165
252	0	0	0	0	-0.37471	-0.59794	0.10974	-0.70001
253	0	0	0	0	-0.29694	-0.64323	0.29009	-0.64337
254	0	0	0	0	-0.22291	-0.19621	-0.42115	-0.857
255	0	0	0	0	-0.56704	-0.43136	0.022191	-0.70136
256	0	0	0	0	-0.32111	-0.31795	-0.50014	-0.73869
257	0	0	0	0	-0.30748	-0.60892	0.13421	-0.71879
258	0	0	0	0	-0.63353	-0.49668	-0.044153	-0.59161
259	0	0	0	0	-0.23927	-0.37279	-0.47775	-0.75864
260	0	0	0	0	-0.26685	-0.26515	-0.52117	-0.76607
261	0	0	0	0	-0.53458	-0.50033	-0.024076	-0.68067
262	0	0	0	0	-0.38189	-0.5337	-0.066428	-0.75161
263	0	0	0	0	-0.8284	-0.37134	0.1415	-0.39477
264	0	0	0	0	-0.7331	-0.65863	-0.024554	-0.16784
265	0	0	0	0	-0.67625	-0.36592	0.075145	-0.63493
266	0	0	0	0	-0.78582	-0.51162	0.064814	-0.34136
267	0	0	0	0	-0.18973	-0.50975	-0.097932	-0.83341
268	0	0	0	0	-0.32045	-0.48461	-0.23255	-0.77999
269	0	0	0	0	-0.14969	-0.14637	-0.43319	-0.87665
270	0	0	0	0	-0.57816	-0.49939	0.18315	-0.6187
271	0	0	0	0	-0.30623	-0.25678	-0.58371	-0.7068
272	0	0	0	0	-0.48431	-0.4726	-0.06352	-0.73352
273	0	0	0	0	-0.95013	-0.047788	0.010542	-0.30798
274	0	0	0	0	-0.29579	-0.64131	0.18978	-0.68206
275	0	0	0	0	-0.3649	-0.53772	-0.15765	-0.74354
276	0	0	0	0	-0.77976	-0.37525	0.21547	-0.45247
277	0	0	0	0	-0.29637	-0.49328	-0.038475	-0.81692
278	0	0	0	0	-0.84544	-0.31589	0.079815	-0.42318
279	0	0	0	0	-0.87588	-0.093028	-0.0093838	-0.47339
280	0	0	0	0	-0.37141	-0.60891	0.16083	-0.68221
281	0	0	0	0	-0.14899	-0.33798	-0.203	-0.90684
282	0	0	0	0	-0.57531	-0.4969	0.00030354	-0.6497
283	0	0	0	0	-0.24937	-0.27666	-0.44552	-0.81412
284	0	0	0	0	-0.26822	-0.48879	-0.24954	-0.79175
285	0	0	0	0	-0.32375	-0.44959	-0.1096	-0.82526
286	0	0	0	0	-0.80565	-0.34826	0.099796	-0.46871
287	0	0	0	0	-0.80613	-0.46043	0.020827	-0.37112
288	0	0	0	0	-0.50609	-0.44316	-0.031028	-0.73927
289	0	0	0	0	-0.41052	-0.55747	0.032144	-0.72088
290	0	0	0	0	-0.33732	-0.60397	0.085582	-0.71701
291	0	0	0	0	-0.43937	-0.5583	0.24612	-0.6593
292	0	0	0	0	-0.65468	-0.43785	0.099838	-0.60805
293	0	0	0	0	-0.27304	-0.47646	-0.068574	-0.83291
294	0	0	0	0	-0.24599	-0.35381	-0.31729	-0.84477
295	0	0	0	0	-0.38133	-0.60803	0.088865	-0.69064
296	0	0	0	0	-0.42695	-0.41311	-0.27938	-0.75432
297	0	0	0	0	-0.53315	-0.35663	-0.02325	-0.76682
298	0	0	0	0	-0.2606	-0.28211	-0.59092	-0.70945
299	0	0	0	0	-0.42926	-0.45639	0.042178	-0.77824
300	0	0	0	0	-0.29263	-0.32973	-0.41767	-0.79448
301	0	0	0	0	-0.46744	-0.51005	0.091405	-0.71623
302	0	0	0	0	-0.82761	-0.2914	0.13431	-0.46055
303	0	0	0	0	-0.695	-0.66088	-0.17375	-0.22367
304	0	0	0	0	-0.31551	-0.41632	-0.24768	-0.81596
305	0	0	0	0	-0.31047	-0.65643	0.17779	-0.66415
306	0	0	0	0	-0.56074	-0.3197	8.3698e-05	-0.76378
307	0	0	0	0	-0.60339	-0.54326	0.047147	-0.58187
308	0	0	0	0	-0.67119	-0.64641	-0.21924	-0.28913
309	0	0	0	0	-0.27958	-0.30661	-0.44445	-0.79391
310	0	0	0	0	-0.50163	-0.47821	-0.035663	-0.72001
311	0	0	0	0	-0.92384	-0.11967	0.023956	-0.36279
312	0	0	0	0	-0.49107	-0.47767	0.047173	-0.72695
313	0	0	0	0	-0.49374	-0.5669	0.053538	-0.65725
314	0	0	0	0	-0.30173	-0.60649	0.16018	-0.71796
315	0	0	0	0	-0.87145	-0.11293	-0.016667	-0.47701
316	0	0	0	0	-0.35419	-0.45949	-0.32174	-0.74827
317	0	0	0	0	-0.35944	-0.51236	0.034795	-0.77915
318	0	0	0	0	-0.28141	-0.62161	0.11942	-0.72122
319	0	0	0	0	-0.53662	-0.44202	-0.015513	-0.71862
320	0	0	0	0	-0.42074	-0.45784	-0.25331	-0.74108
321	0	0	0	0	-0.58419	-0.57682	-0.37796	-0.42795
322	0	0	0	0	-0.35848	-0.034463	-0.00015037	-0.9329
323	0	0	0	0	-0.63187	-0.45121	0.056122	-0.62769
324	0	0	0	0	-0.59541	-0.50628	-0.028616	-0.62317
325	0	0	0	0	-0.27356	-0.64355	0.25714	-0.667
326	0	0	0	0	-0.21322	-0.35938	-0.34796	-0.83923
327	0	0	0	0	-0.74554	-0.40035	0.14095	-0.51383
328	0	0	0	0	-0.50662	-0.48549	0.0021607	-0.71248
329	0	0	0	0	-0.5735	-0.44217	0.010034	-0.68955
330	0	0	0	0	-0.71247	-0.65459	0.02509	-0.25153
331	0	0	0	0	-0.52718	-0.49747	0.0062082	-0.68889
332	0	0	0	0	-0.54566	-0.45327	0.10786	-0.69654
333	0	0	0	0	-0.17667	-0.35762	-0.20456	-0.8939
334	0	0	0	0	-0.30294	-0.58805	0.14635	-0.73553
335	0	0	0	0	-0.20503	-0.26594	-0.37672	-0.86332
336	0	0	0	0	-0.40008	-0.02272	-0.044716	-0.9151
337	0	0	0	0	-0.95296	-0.08221	0.018195	-0.29117
338	0	0	0	0	-0.69278	-0.53843	0.1956	-0.43804
339	0	0	0	0	-0.52841	-0.44898	-0.015286	-0.72039
340	0	0	0	0	-0.097852	-0.36728	-0.18312	-0.90664
341	0	0	0	0	-0.22525	-0.24366	-0.27377	-0.90274
342	0	0	0	0	-0.25326	-0.10769	-0.085826	-0.95755
343	0	0	0	0	-0.30974	-0.5048	-0.088874	-0.80083
344	0	0	0	0	-0.62019	-0.51697	0.074773	-0.58525
345	0	0	0	0	-0.28246	-0.35929	-0.38861	-0.80007
346	0	0	0	0	-0.21265	-0.29067	-0.50722	-0.78295
347	0	0	0	0	-0.53662	-0.57941	0.066271	-0.60986
348	0	0	0	0	-0.26463	-0.54823	-0.24294	-0.75524
349	0	0	0	0	-0.53455	-0.54428	0.028048	-0.64593
350	0	0	0	0	-0.43419	-0.6511	0.12886	-0.60905
351	0	0	0	0	-0.26211	-0.61532	-0.14347	-0.72945
352	0	0	0	0	-0.49568	-0.45523	-0.089766	-0.73418
353	0	0	0	0	-0.22695	-0.5137	-0.11233	-0.81975
354	0	0	0	0	-0.81703	-0.47934	0.021934	-0.3197
355	0	0	0	0	-0.33465	-0.43469	-0.30049	-0.78023
356	0	0	0	0	-0.75722	-0.48535	0.18403	-0.39646
357	0	0	0	0	-0.23427	-0.23255	-0.66331	-0.6716
358	0	0	0	0	-0.80072	-0.3189	0.14355	-0.48636
359	0	0	0	0	-0.22979	-0.51542	-0.11106	-0.81805
360	0	0	0	0	-0.66005	-0.39401	0.030975	-0.63885
361	0	0	0	0	-0.50681	-0.55477	0.16323	-0.63932
362	0	0	0	0	-0.82655	-0.40994	-0.041062	-0.3835
363	0	0	0	0	-0.71842	-0.44473	0.17268	-0.50623
364	0	0	0	0	-0.5489	-0.4966	0.054912	-0.67014
365	0	0	0	0	-0.43279	-0.46088	-0.032956	-0.77408
366	0	0	0	0	-0.63266	-0.34504	-0.048308	-0.69163
367	0	0	0	0	-0.18866	-0.10447	-0.4255	-0.87889
368	0	0	0	0	-0.31573	-0.30117	-0.4935	-0.75237
369	0	0	0	0	-0.38842	-0.57809	0.19646	-0.69018
370	0	0	0	0	-0.79404	-0.1729	0.016115	-0.58253
371	0	0	0	0	-0.40993	-0.46007	0.045232	-0.78629
372	0	0	0	0	-0.49832	-0.44765	-0.036804	-0.74157
373	0	0	0	0	-0.62676	-0.49733	-0.0098966	-0.59978
374	0	0	0	0	-0.70858	-0.6914	0.085505	-0.1121
375	0	0	0	0	-0.3764	-0.61367	0.13257	-0.68129
376	0	0	0	0	-0.30066	-0.39412	-0.35146	-0.7942
377	0	0	0	0	-0.19445	-0.50441	-0.048258	-0.8399
378	0	0	0	0	-0.42379	-0.51435	0.042242	-0.74435
379	0	0	0	0	-0.45267	-0.43965	-0.15863	-0.75936
380	0	0	0	0	-0.82256	-0.39749	0.058093	-0.40252
381	0	0	0	0	-0.61287	-0.41339	0.012558	-0.6733
382	0	0	0	0	-0.74258	-0.43894	0.21518	-0.45782
383	0	0	0	0	-0.30079	-0.36738	-0.33085	-0.81554
384	0	0	0	0	-0.50542	-0.47236	0.087803	-0.71674
385	0	0	0	0	-0.68178	-0.30874	-0.14174	-0.64789
386	0	0	0	0	-0.25195	-0.34408	-0.50177	-0.75256
387	0	0	0	0	-0.27302	-0.51866	-0.1383	-0.79833
388	0	0	0	0	-0.13644	-0.62263	0.053214	-0.76869
389	0	0	0	0	-0.70934	-0.6761	-0.11466	-0.16305
390	0	0	0	0	-0.85116	-0.30732	0.070582	-0.41965
391	0	0	0	0	-0.3343	-0.59919	0.26928	-0.6758
392	0	0	0	0	-0.19389	-0.49414	-0.02002	-0.84725
393	0	0	0	0	-0.51274	-0.5511	-0.0062042	-0.65829
394	0	0	0	0	-0.82672	-0.31048	0.092617	-0.45996
395	0	0	0	0	-0.90399	-0.034087	-0.010849	-0.42606
396	0	0	0	0	-0.38795	-0.54548	0.16537	-0.72429
397	0	0	0	0	-0.4341	-0.50001	0.12411	-0.73901
398	0	0	0	0	-0.65038	-0.4252	0.064837	-0.6261
399	0	0	0	0	-0.66963	-0.49254	0.20356	-0.51727
400	0	0	0	0	-0.40779	-0.25517	-0.026482	-0.8763
401	0	0	0	0	-0.24726	-0.3367	-0.30115	-0.8572
402	0	0	0	0	-0.33375	-0.58636	0.2409	-0.69768
403	0	0	0	0	-0.63928	-0.6206	-0.06457	-0.44946
404	0	0	0	0	-0.1998	-0.29792	-0.37635	-0.85422
405	0	0	0	0	-0.27051	-0.49318	-0.17634	-0.80777
406	0	0	0	0	-0.32135	-0.46664	-0.23556	-0.78962
407	0	0	0	0	-0.55855	-0.48946	0.066352	-0.66636
408	0	0	0	0	-0.59369	-0.6779	-0.20003	-0.38466
409	0	0	0	0	-0.7179	-0.49961	0.1582	-0.45823
410	0	0	0	0	-0.37642	-0.49903	-0.18306	-0.75879
411	0	0	0	0	-0.58932	-0.5498	0.088506	-0.58532
412	0	0	0	0	-0.3049	-0.16802	-0.39603	-0.84969
413	0	0	0	0	-0.21535	-0.32465	-0.46903	-0.79261
414	0	0	0	0	-0.38882	-0.44377	-0.33726	-0.73358
415	0	0	0	0	-0.51859	-0.50999	-0.049825	-0.68446
